# Species	Genes	Alg.-Conn.	H_tartakovskyi.faa	P_berghei.faa	P_cynomolgi.faa	P_faciparum.faa	P_knowlesi.faa	P_vivax.faa	P_yoelii.faa	T_gondii.faa
8	15	0.12	1107_g	1717_g,4836_g	1612_g,1733_g	1561_g,1443_g	1673_g,1775_g	1704_g,1587_g	2664_g,2549_g	14_g,376_g
3	3	0.33	*	3565_g	4404_g	3723_g	*	*	*	*
3	3	0.33	*	3605_g	*	*	2337_g	2233_g	*	*
3	3	0.33	*	3671_g	*	*	2003_g	1925_g	*	*
3	3	0.33	*	3723_g	1235_g	*	*	*	604_g	*
3	3	0.33	*	3726_g	*	*	919_g	864_g	*	*
3	3	0.33	*	3833_g	*	2300_g	2378_g	*	*	*
3	3	0.33	*	3859_g	419_g	*	429_g	*	*	*
3	3	0.33	*	386_g	*	*	3979_g	*	2174_g	*
3	3	0.33	*	3920_g	455_g	532_g	*	*	*	*
3	3	0.33	*	3927_g	*	3800_g	*	4340_g	*	*
3	3	0.33	*	3966_g	*	*	1496_g	1427_g	*	*
3	3	0.33	*	3975_g	*	2432_g	2508_g	*	*	*
3	3	0.33	*	397_g	*	1543_g	1692_g	*	*	*
3	3	0.33	*	399_g	*	*	1690_g	*	2647_g	*
3	3	0.33	*	4022_g	*	*	*	4100_g	3543_g	*
3	3	0.33	*	4063_g	*	381_g	931_g	*	*	*
3	3	0.33	*	4109_g	*	*	*	1443_g	4112_g	*
3	3	0.33	*	4231_g	3157_g	4827_g	*	*	*	*
3	3	0.33	*	4235_g	4633_g	2788_g	*	*	*	*
3	3	0.33	*	427_g	4169_g	*	*	*	3625_g	*
3	3	0.33	*	4335_g	*	*	*	4813_g	3667_g	*
3	3	0.33	*	4342_g	*	3650_g	*	499_g	*	*
3	3	0.33	*	4415_g	*	4252_g	*	*	2056_g	*
3	3	0.33	*	4454_g	*	1018_g	*	*	687_g	*
3	3	0.33	*	4456_g	*	*	604_g	*	4307_g	*
3	3	0.33	*	4766_g	2399_g	*	*	2357_g	*	*
3	3	0.33	*	4843_g	*	*	*	2998_g	1994_g	*
3	3	0.33	*	487_g	*	373_g	*	883_g	*	*
3	3	0.33	*	4894_g	4807_g	*	*	*	3678_g	*
3	3	0.33	*	5048_g	*	728_g	*	*	735_g	*
3	3	0.33	*	5105_g	3767_g	*	*	3763_g	*	*
3	3	0.33	*	5191_g	*	*	*	4444_g	4025_g	*
3	3	0.33	*	522_g	*	1770_g	*	1251_g	*	*
3	3	0.33	*	5364_g	*	*	*	333_g	1772_g	*
3	3	0.33	*	5370_g	*	3279_g	*	3664_g	*	*
3	3	0.33	*	5452_g	*	*	1679_g	*	2658_g	*
3	3	0.33	*	5691_g	*	756_g	*	*	706_g	*
3	3	0.33	*	5787_g	4294_g	3838_g	*	*	*	*
3	3	0.33	*	589_g	*	2744_g	*	*	3887_g	*
3	3	0.33	*	610_g	2607_g	*	*	*	699_g	*
3	3	0.33	*	6292_g	4608_g	*	*	*	3868_g	*
3	3	0.33	*	6311_g	490_g	*	501_g	*	*	*
3	3	0.33	*	637_g	*	838_g	*	*	4536_g	*
3	3	0.33	*	643_g	557_g	*	573_g	*	*	*
3	3	0.33	*	6450_g	*	1622_g	*	1529_g	*	*
3	3	0.33	*	6502_g	4344_g	3787_g	*	*	*	*
3	3	0.33	*	6509_g	*	4877_g	*	*	4220_g	*
3	3	0.33	*	6512_g	1216_g	*	*	*	586_g	*
3	3	0.33	*	653_g	1383_g	*	1429_g	*	*	*
3	3	0.33	*	6550_g	4957_g	*	*	5639_g	*	*
3	3	0.33	*	6591_g	*	1502_g	*	*	2605_g	*
3	3	0.33	*	659_g	*	1195_g	*	2968_g	*	*
3	3	0.33	*	6617_g	*	2823_g	*	4669_g	*	*
3	3	0.33	*	6639_g	2921_g	*	*	5576_g	*	*
3	3	0.33	*	6648_g	3514_g	*	*	3520_g	*	*
3	3	0.33	*	6657_g	*	348_g	965_g	*	*	*
3	3	0.33	*	669_g	1960_g	*	*	1921_g	*	*
3	3	0.33	*	6738_g	*	4205_g	*	3963_g	*	*
3	3	0.33	*	679_g	*	360_g	952_g	*	*	*
3	3	0.33	*	6876_g	*	*	*	1634_g	2618_g	*
3	3	0.33	*	6878_g	*	1517_g	*	*	2620_g	*
3	3	0.33	*	69_g	3813_g	4051_g	*	*	*	*
3	3	0.33	*	703_g	*	*	*	1667_g	2584_g	*
3	3	0.33	*	7040_g	*	5110_g	*	*	4582_g	*
3	3	0.33	*	704_g	*	*	*	1668_g	2583_g	*
3	3	0.33	*	706_g	*	2429_g	*	*	1483_g	*
3	3	0.33	*	7089_g	*	*	*	3886_g	2179_g	*
3	3	0.33	*	732_g	*	1112_g	2129_g	*	*	*
3	3	0.33	*	748_g	*	2733_g	4686_g	*	*	*
3	3	0.33	*	776_g	*	3906_g	*	*	658_g	*
3	3	0.33	*	800_g	124_g	4621_g	*	*	*	*
3	3	0.33	*	816_g	1579_g	*	*	*	2697_g	*
3	3	0.33	*	825_g	1423_g	*	1467_g	*	*	*
3	3	0.33	*	882_g	*	42_g	*	1878_g	*	*
3	3	0.33	*	890_g	*	*	1290_g	*	612_g	*
3	3	0.33	1018_g	*	3670_g	*	*	3626_g	*	*
3	3	0.33	1104_g	*	*	1487_g	*	*	2590_g	*
3	3	0.33	1237_g	*	*	*	1088_g	1035_g	*	*
3	3	0.33	1246_g	*	*	*	1314_g	*	4707_g	*
3	3	0.33	1399_g	*	245_g	*	*	234_g	*	*
3	3	0.33	1408_g	*	*	2785_g	*	4633_g	*	*
3	3	0.33	221_g	*	*	*	255_g	*	4430_g	*
3	3	0.33	285_g	*	4382_g	*	*	*	2839_g	*
3	3	0.33	43_g	*	4235_g	3894_g	*	*	*	*
3	3	0.33	468_g	6667_g	*	*	*	*	357_g	*
3	3	0.33	515_g	6458_g	*	3856_g	*	*	*	*
3	3	0.33	52_g	*	*	*	473_g	*	1662_g	*
3	3	0.33	540_g	2296_g	*	4592_g	*	*	*	*
3	3	0.33	546_g	*	*	*	*	1843_g	2418_g	*
3	3	0.33	594_g	*	*	*	*	3887_g	2178_g	*
3	3	0.33	748_g	*	*	3110_g	*	*	3606_g	*
3	3	0.33	903_g	1243_g	*	*	*	*	775_g	*
3	3	0.33	984_g	6051_g	*	706_g	*	*	*	*
2	6	0.167	*	*	*	*	*	2433_g,5547_g,5546_g,5548_g,5573_g	1517_g	*
2	6	0.167	*	*	*	1734_g	*	1286_g,5491_g,5492_g,5493_g,5666_g	*	*
2	5	0.2	*	*	5090_g,5097_g,5624_g,5747_g	*	*	5177_g	*	*
2	5	0.2	*	2408_g	*	*	*	*	1809_g,4904_g,4063_g,4639_g	*
2	5	0.2	*	3788_g	*	*	*	*	4872_g,30_g,3651_g,4638_g	*
2	5	0.2	*	5587_g	*	*	*	*	4863_g,946_g,4119_g,4626_g	*
2	4	0.25	*	*	4899_g,5202_g,5782_g	*	*	2669_g	*	*
2	4	0.25	*	1603_g	*	*	*	*	4682_g,4058_g,2000_g	*
2	4	0.25	*	5615_g	*	*	*	*	4917_g,4669_g,3292_g	*
2	4	0.146	*	2655_g,6594_g	*	*	*	*	1797_g,3504_g	*
2	4	0.146	*	549_g,5460_g	*	*	*	*	4667_g,175_g	*
2	4	0.146	*	6551_g,6369_g	*	*	*	*	168_g,4908_g	*
2	3	0.33	*	*	*	*	*	1047_g	*	1995_g,2264_g
2	3	0.33	*	*	*	*	*	1309_g	*	7144_g,7773_g
2	3	0.33	*	*	*	*	*	1350_g	*	6044_g,6208_g
2	3	0.33	*	*	*	*	*	149_g	*	6768_g,8144_g
2	3	0.33	*	*	*	*	*	2592_g	*	4558_g,8573_g
2	3	0.33	*	*	*	*	*	3106_g	*	988_g,1805_g
2	3	0.33	*	*	*	*	*	357_g	*	6881_g,8032_g
2	3	0.33	*	*	*	*	*	3884_g	*	2767_g,3448_g
2	3	0.33	*	*	*	*	*	4425_g	*	7056_g,7860_g
2	3	0.33	*	*	*	*	*	584_g	*	483_g,689_g
2	3	0.33	*	*	*	*	*	653_g	*	2494_g,3175_g
2	3	0.33	*	*	*	*	1129_g	*	*	6922_g,7990_g
2	3	0.33	*	*	*	*	2239_g	*	*	6789_g,8124_g
2	3	0.33	*	*	*	*	2904_g	*	*	11239_g,12036_g
2	3	0.33	*	*	*	*	862_g	*	*	797_g,1614_g
2	3	0.33	*	*	*	1457_g	*	*	*	4096_g,8876_g
2	3	0.33	*	*	*	1652_g	*	*	*	1178_g,1459_g
2	3	0.33	*	*	*	1865_g	*	*	*	7401_g,7517_g
2	3	0.33	*	*	*	1867_g	*	*	530_g,2022_g	*
2	3	0.33	*	*	*	1888_g	*	*	*	6916_g,7996_g
2	3	0.33	*	*	*	2768_g	*	*	*	3141_g,3822_g
2	3	0.33	*	*	*	2955_g	*	*	*	11105_g,11902_g
2	3	0.33	*	*	*	4346_g	*	*	*	11054_g,11851_g
2	3	0.33	*	*	*	912_g	*	*	*	10909_g,11706_g
2	3	0.33	*	*	*	949_g	*	*	*	7119_g,7798_g
2	3	0.33	*	*	2072_g	*	*	*	*	7378_g,7540_g
2	3	0.33	*	*	4063_g	*	*	*	*	7443_g,7476_g
2	3	0.33	*	*	4898_g,5088_g	*	*	5341_g	*	*
2	3	0.33	*	*	5051_g,5060_g	*	*	3015_g	*	*
2	3	0.33	*	*	5101_g,5102_g	*	*	3503_g	*	*
2	3	0.33	*	*	5115_g	*	*	4997_g,5626_g	*	*
2	3	0.33	*	*	5122_g,5186_g	*	*	3506_g	*	*
2	3	0.33	*	*	5273_g,5299_g	*	*	4986_g	*	*
2	3	0.33	*	*	5631_g	*	*	5582_g,5025_g	*	*
2	3	0.33	*	*	564_g	*	*	*	*	10362_g,12162_g
2	3	0.33	*	*	5730_g,5773_g	*	*	5164_g	*	*
2	3	0.33	*	*	830_g	*	*	*	*	798_g,1615_g
2	3	0.33	*	1197_g	*	*	*	*	*	5769_g,6479_g
2	3	0.33	*	1391_g,5528_g	*	*	139_g	*	*	*
2	3	0.33	*	1565_g	*	*	*	*	4282_g,4635_g	*
2	3	0.33	*	1888_g,6421_g	*	*	*	*	29_g	*
2	3	0.33	*	2292_g	*	*	*	*	*	558_g,615_g
2	3	0.33	*	2385_g	*	*	*	*	4869_g,2995_g	*
2	3	0.33	*	2571_g	*	*	*	*	4876_g,4680_g	*
2	3	0.33	*	2739_g	*	*	*	*	*	10651_g,11448_g
2	3	0.33	*	2802_g,5373_g	*	*	*	*	2853_g	*
2	3	0.33	*	2896_g	*	*	*	*	*	10345_g,12179_g
2	3	0.33	*	3261_g	*	*	*	*	*	1248_g,1390_g
2	3	0.33	*	3855_g	*	*	*	*	*	9647_g,13016_g
2	3	0.33	*	3947_g	*	*	*	*	*	1990_g,2270_g
2	3	0.33	*	4134_g,6222_g	*	*	*	*	4883_g	*
2	3	0.33	*	5233_g	*	*	*	*	4061_g,3278_g	*
2	3	0.33	*	5588_g,5598_g	*	*	*	*	941_g	*
2	3	0.33	*	5642_g	*	*	*	*	*	419_g,756_g
2	3	0.33	*	6407_g,6984_g	*	*	*	*	4630_g	*
2	3	0.33	*	6410_g	*	*	*	*	933_g,3634_g	*
2	3	0.33	*	6428_g	*	*	*	*	*	10666_g,11463_g
2	3	0.33	*	6477_g	*	*	*	*	170_g,4073_g	*
2	3	0.33	*	6836_g	*	*	*	*	*	9884_g,12639_g
2	3	0.33	*	901_g,5299_g	1538_g	*	*	*	*	*
2	3	0.33	*	977_g	*	2559_g,4940_g	*	*	*	*
2	3	0.33	1000_g	5094_g,71_g	*	*	*	*	*	*
2	3	0.33	417_g	*	*	*	*	*	*	7116_g,7801_g
2	3	0.33	800_g	355_g,6043_g	*	*	*	*	*	*
2	3	0.33	932_g	*	*	*	*	*	*	12144_g,10381_g
2	2	1	*	*	*	*	*	*	1514_g	2721_g
2	2	1	*	*	*	*	*	1225_g	4685_g	*
2	2	1	*	*	*	*	*	1227_g	4686_g	*
2	2	1	*	*	*	*	*	1299_g	4756_g	*
2	2	1	*	*	*	*	*	1398_g	4855_g	*
2	2	1	*	*	*	*	*	13_g	918_g	*
2	2	1	*	*	*	*	*	1517_g	3357_g	*
2	2	1	*	*	*	*	*	1580_g	2670_g	*
2	2	1	*	*	*	*	*	1741_g	2512_g	*
2	2	1	*	*	*	*	*	176_g	4376_g	*
2	2	1	*	*	*	*	*	1792_g	2465_g	*
2	2	1	*	*	*	*	*	1805_g	2454_g	*
2	2	1	*	*	*	*	*	1833_g	2427_g	*
2	2	1	*	*	*	*	*	2380_g	1471_g	*
2	2	1	*	*	*	*	*	2397_g	1485_g	*
2	2	1	*	*	*	*	*	2593_g	707_g	*
2	2	1	*	*	*	*	*	2857_g	2758_g	*
2	2	1	*	*	*	*	*	28_g	905_g	*
2	2	1	*	*	*	*	*	325_g	*	2675_g
2	2	1	*	*	*	*	*	3367_g	4553_g	*
2	2	1	*	*	*	*	*	3453_g	3033_g	*
2	2	1	*	*	*	*	*	3458_g	3028_g	*
2	2	1	*	*	*	*	*	3486_g	3005_g	*
2	2	1	*	*	*	*	*	3817_g	2250_g	*
2	2	1	*	*	*	*	*	3836_g	2229_g	*
2	2	1	*	*	*	*	*	4080_g	3522_g	*
2	2	1	*	*	*	*	*	4117_g	3560_g	*
2	2	1	*	*	*	*	*	423_g	1686_g	*
2	2	1	*	*	*	*	*	430_g	1679_g	*
2	2	1	*	*	*	*	*	4383_g	2846_g	*
2	2	1	*	*	*	*	*	439_g	1670_g	*
2	2	1	*	*	*	*	*	4457_g	4012_g	*
2	2	1	*	*	*	*	*	4491_g	3981_g	*
2	2	1	*	*	*	*	*	4597_g	3882_g	*
2	2	1	*	*	*	*	*	4636_g	3843_g	*
2	2	1	*	*	*	*	*	4754_g	3726_g	*
2	2	1	*	*	*	*	*	698_g	77_g	*
2	2	1	*	*	*	*	*	824_g	228_g	*
2	2	1	*	*	*	*	*	825_g	229_g	*
2	2	1	*	*	*	*	*	832_g	236_g	*
2	2	1	*	*	*	*	*	890_g	292_g	*
2	2	1	*	*	*	*	1166_g	1108_g	*	*
2	2	1	*	*	*	*	1172_g	1114_g	*	*
2	2	1	*	*	*	*	1182_g	1122_g	*	*
2	2	1	*	*	*	*	1228_g	1165_g	*	*
2	2	1	*	*	*	*	1232_g	*	558_g	*
2	2	1	*	*	*	*	1247_g	1184_g	*	*
2	2	1	*	*	*	*	1342_g	*	4734_g	*
2	2	1	*	*	*	*	1353_g	*	4744_g	*
2	2	1	*	*	*	*	1368_g	*	4759_g	*
2	2	1	*	*	*	*	1475_g	1407_g	*	*
2	2	1	*	*	*	*	1573_g	1504_g	*	*
2	2	1	*	*	*	*	1595_g	*	3363_g	*
2	2	1	*	*	*	*	1672_g	1586_g	*	*
2	2	1	*	*	*	*	1699_g	1612_g	*	*
2	2	1	*	*	*	*	1762_g	*	2572_g	*
2	2	1	*	*	*	*	1821_g	5667_g	*	*
2	2	1	*	*	*	*	1892_g	1817_g	*	*
2	2	1	*	*	*	*	1960_g	*	989_g	*
2	2	1	*	*	*	*	2058_g	*	1075_g	*
2	2	1	*	*	*	*	2073_g	1992_g	*	*
2	2	1	*	*	*	*	2166_g	*	1172_g	*
2	2	1	*	*	*	*	2178_g	2085_g	*	*
2	2	1	*	*	*	*	2242_g	*	1237_g	*
2	2	1	*	*	*	*	2293_g	*	1288_g	*
2	2	1	*	*	*	*	231_g	207_g	*	*
2	2	1	*	*	*	*	2327_g	*	1318_g	*
2	2	1	*	*	*	*	2407_g	*	1393_g	*
2	2	1	*	*	*	*	2506_g	2395_g	*	*
2	2	1	*	*	*	*	2520_g	2407_g	*	*
2	2	1	*	*	*	*	2558_g	*	1531_g	*
2	2	1	*	*	*	*	2591_g	*	1560_g	*
2	2	1	*	*	*	*	2771_g	2675_g	*	*
2	2	1	*	*	*	*	2776_g	2684_g	*	*
2	2	1	*	*	*	*	2805_g	*	1970_g	*
2	2	1	*	*	*	*	2842_g	2744_g	*	*
2	2	1	*	*	*	*	3069_g	2954_g	*	*
2	2	1	*	*	*	*	3088_g	*	3459_g	*
2	2	1	*	*	*	*	3111_g	2991_g	*	*
2	2	1	*	*	*	*	3125_g	3031_g	*	*
2	2	1	*	*	*	*	3129_g	3035_g	*	*
2	2	1	*	*	*	*	317_g	299_g	*	*
2	2	1	*	*	*	*	3224_g	3124_g	*	*
2	2	1	*	*	*	*	3259_g	3164_g	*	*
2	2	1	*	*	*	*	3273_g	*	4135_g	*
2	2	1	*	*	*	*	3436_g	3344_g	*	*
2	2	1	*	*	*	*	3531_g	3448_g	*	*
2	2	1	*	*	*	*	3599_g	3529_g	*	*
2	2	1	*	*	*	*	3681_g	3692_g	*	*
2	2	1	*	*	*	*	3705_g	3670_g	*	*
2	2	1	*	*	*	*	3775_g	3608_g	*	*
2	2	1	*	*	*	*	3864_g	3780_g	*	*
2	2	1	*	*	*	*	3891_g	3804_g	*	*
2	2	1	*	*	*	*	3895_g	3807_g	*	*
2	2	1	*	*	*	*	3967_g	3878_g	*	*
2	2	1	*	*	*	*	4107_g	*	2058_g	*
2	2	1	*	*	*	*	4135_g	4042_g	*	*
2	2	1	*	*	*	*	4196_g	4121_g	*	*
2	2	1	*	*	*	*	4212_g	5379_g	*	*
2	2	1	*	*	*	*	4428_g	4329_g	*	*
2	2	1	*	*	*	*	4543_g	4442_g	*	*
2	2	1	*	*	*	*	4553_g	*	4017_g	*
2	2	1	*	*	*	*	4566_g	4465_g	*	*
2	2	1	*	*	*	*	4726_g	4619_g	*	*
2	2	1	*	*	*	*	485_g	*	1656_g	*
2	2	1	*	*	*	*	4864_g	4751_g	*	*
2	2	1	*	*	*	*	4945_g	4061_g	*	*
2	2	1	*	*	*	*	496_g	*	1643_g	*
2	2	1	*	*	*	*	517_g	*	1621_g	*
2	2	1	*	*	*	*	580_g	542_g	*	*
2	2	1	*	*	*	*	652_g	*	785_g	*
2	2	1	*	*	*	*	745_g	*	78_g	*
2	2	1	*	*	*	*	74_g	61_g	*	*
2	2	1	*	*	*	*	755_g	704_g	*	*
2	2	1	*	*	*	*	772_g	*	60_g	*
2	2	1	*	*	*	*	821_g	770_g	*	*
2	2	1	*	*	*	104_g	2016_g	*	*	*
2	2	1	*	*	*	1078_g	*	*	685_g	*
2	2	1	*	*	*	1135_g	*	2911_g	*	*
2	2	1	*	*	*	1181_g	*	*	3439_g	*
2	2	1	*	*	*	1248_g	*	*	1894_g	*
2	2	1	*	*	*	1318_g	1901_g	*	*	*
2	2	1	*	*	*	1390_g	*	1755_g	*	*
2	2	1	*	*	*	141_g	2055_g	*	*	*
2	2	1	*	*	*	1433_g	*	*	2539_g	*
2	2	1	*	*	*	1460_g	*	*	2563_g	*
2	2	1	*	*	*	1473_g	1758_g	*	*	*
2	2	1	*	*	*	1524_g	*	*	2627_g	*
2	2	1	*	*	*	1555_g	*	1593_g	*	*
2	2	1	*	*	*	1607_g	1617_g	*	*	*
2	2	1	*	*	*	1608_g	*	1542_g	*	*
2	2	1	*	*	*	1621_g	*	*	3370_g	*
2	2	1	*	*	*	1624_g	*	*	3367_g	*
2	2	1	*	*	*	1724_g	*	*	4754_g	*
2	2	1	*	*	*	1755_g	*	*	4723_g	*
2	2	1	*	*	*	1800_g	1282_g	*	*	*
2	2	1	*	*	*	1850_g	1227_g	*	*	*
2	2	1	*	*	*	1901_g	1170_g	*	*	*
2	2	1	*	*	*	1912_g	1157_g	*	*	*
2	2	1	*	*	*	1927_g	1140_g	*	*	*
2	2	1	*	*	*	2063_g	*	1437_g	*	*
2	2	1	*	*	*	2126_g	*	*	3345_g	*
2	2	1	*	*	*	2127_g	*	*	3346_g	*
2	2	1	*	*	*	2150_g	*	*	1219_g	*
2	2	1	*	*	*	2213_g	2287_g	*	*	*
2	2	1	*	*	*	2227_g	*	2199_g	*	*
2	2	1	*	*	*	2237_g	2312_g	*	*	*
2	2	1	*	*	*	2245_g	2320_g	*	*	*
2	2	1	*	*	*	231_g	1079_g	*	*	*
2	2	1	*	*	*	236_g	*	1021_g	*	*
2	2	1	*	*	*	2380_g	*	*	1444_g	*
2	2	1	*	*	*	2398_g	*	2369_g	*	*
2	2	1	*	*	*	2415_g	2488_g	*	*	*
2	2	1	*	*	*	2448_g	*	2413_g	*	*
2	2	1	*	*	*	2450_g	2528_g	*	*	*
2	2	1	*	*	*	2452_g	*	2418_g	*	*
2	2	1	*	*	*	2471_g	2550_g	*	*	*
2	2	1	*	*	*	2473_g	2552_g	*	*	*
2	2	1	*	*	*	2480_g	*	2447_g	*	*
2	2	1	*	*	*	2496_g	*	2464_g	*	*
2	2	1	*	*	*	2503_g	*	2471_g	*	*
2	2	1	*	*	*	2510_g	*	2477_g	*	*
2	2	1	*	*	*	2748_g	4702_g	*	*	*
2	2	1	*	*	*	2756_g	*	*	3876_g	*
2	2	1	*	*	*	2764_g	*	4612_g	*	*
2	2	1	*	*	*	2804_g	*	*	3827_g	*
2	2	1	*	*	*	2812_g	*	*	3813_g	*
2	2	1	*	*	*	290_g	*	968_g	*	*
2	2	1	*	*	*	298_g	*	960_g	*	*
2	2	1	*	*	*	3020_g	*	3407_g	*	*
2	2	1	*	*	*	3144_g	*	*	624_g	*
2	2	1	*	*	*	3164_g	*	*	1854_g	*
2	2	1	*	*	*	3205_g	*	3560_g	*	*
2	2	1	*	*	*	3222_g	*	3720_g	*	*
2	2	1	*	*	*	3263_g	*	3678_g	*	*
2	2	1	*	*	*	3324_g	*	3619_g	*	*
2	2	1	*	*	*	336_g	973_g	*	*	*
2	2	1	*	*	*	3446_g	752_g	*	*	*
2	2	1	*	*	*	3461_g	*	688_g	*	*
2	2	1	*	*	*	3471_g	*	678_g	*	*
2	2	1	*	*	*	3506_g	*	*	130_g	*
2	2	1	*	*	*	3520_g	672_g	*	*	*
2	2	1	*	*	*	3550_g	*	594_g	*	*
2	2	1	*	*	*	3563_g	*	*	4328_g	*
2	2	1	*	*	*	356_g	956_g	*	*	*
2	2	1	*	*	*	3619_g	*	530_g	*	*
2	2	1	*	*	*	3654_g	532_g	*	*	*
2	2	1	*	*	*	3809_g	*	4330_g	*	*
2	2	1	*	*	*	3834_g	*	*	2920_g	*
2	2	1	*	*	*	3840_g	*	4299_g	*	*
2	2	1	*	*	*	3850_g	*	4291_g	*	*
2	2	1	*	*	*	3926_g	*	*	640_g	*
2	2	1	*	*	*	398_g	*	*	262_g	*
2	2	1	*	*	*	4015_g	*	3771_g	*	*
2	2	1	*	*	*	4023_g	*	3779_g	*	*
2	2	1	*	*	*	4046_g	*	3802_g	*	*
2	2	1	*	*	*	4155_g	*	*	2156_g	*
2	2	1	*	*	*	417_g	894_g	*	*	*
2	2	1	*	*	*	4211_g	*	*	2100_g	*
2	2	1	*	*	*	4239_g	*	*	2072_g	*
2	2	1	*	*	*	4242_g	4098_g	*	*	*
2	2	1	*	*	*	4249_g	*	4012_g	*	*
2	2	1	*	*	*	4253_g	4110_g	*	*	*
2	2	1	*	*	*	4265_g	*	*	2043_g	*
2	2	1	*	*	*	445_g	863_g	*	*	*
2	2	1	*	*	*	4460_g	310_g	*	*	*
2	2	1	*	*	*	4493_g	*	*	4447_g	*
2	2	1	*	*	*	4494_g	*	*	4446_g	*
2	2	1	*	*	*	4504_g	*	*	4434_g	*
2	2	1	*	*	*	4526_g	235_g	*	*	*
2	2	1	*	*	*	4540_g	220_g	*	*	*
2	2	1	*	*	*	4552_g	209_g	*	*	*
2	2	1	*	*	*	4561_g	194_g	*	*	*
2	2	1	*	*	*	457_g	*	801_g	*	*
2	2	1	*	*	*	4585_g	171_g	*	*	*
2	2	1	*	*	*	4626_g	*	*	823_g	*
2	2	1	*	*	*	4649_g	*	*	843_g	*
2	2	1	*	*	*	4695_g	51_g	*	*	*
2	2	1	*	*	*	4713_g	*	23_g	*	*
2	2	1	*	*	*	471_g	*	*	192_g	*
2	2	1	*	*	*	480_g	*	*	183_g	*
2	2	1	*	*	*	4888_g	*	3065_g	*	*
2	2	1	*	*	*	4897_g	*	*	4237_g	*
2	2	1	*	*	*	4913_g	*	*	4253_g	*
2	2	1	*	*	*	496_g	811_g	*	*	*
2	2	1	*	*	*	4987_g	*	2822_g	*	*
2	2	1	*	*	*	4990_g	*	2826_g	*	*
2	2	1	*	*	*	4999_g	*	2833_g	*	*
2	2	1	*	*	*	5028_g	*	2863_g	*	*
2	2	1	*	*	*	5053_g	*	*	2729_g	*
2	2	1	*	*	*	5135_g	*	*	4612_g	*
2	2	1	*	*	*	640_g	*	330_g	*	*
2	2	1	*	*	*	714_g	*	*	748_g	*
2	2	1	*	*	*	796_g	2172_g	*	*	*
2	2	1	*	*	*	815_g	*	*	1159_g	*
2	2	1	*	*	*	863_g	*	*	4512_g	*
2	2	1	*	*	*	880_g	*	*	3267_g	*
2	2	1	*	*	*	882_g	*	3296_g	*	*
2	2	1	*	*	*	891_g	*	*	3255_g	*
2	2	1	*	*	*	90_g	*	1924_g	*	*
2	2	1	*	*	101_g	*	109_g	*	*	*
2	2	1	*	*	1045_g	*	*	1025_g	*	*
2	2	1	*	*	1068_g	*	1101_g	*	*	*
2	2	1	*	*	1072_g	*	*	1052_g	*	*
2	2	1	*	*	1141_g	*	1184_g	*	*	*
2	2	1	*	*	119_g	*	*	111_g	*	*
2	2	1	*	*	1244_g	1794_g	*	*	*	*
2	2	1	*	*	1246_g	*	*	*	614_g	*
2	2	1	*	*	1247_g	*	*	1226_g	*	*
2	2	1	*	*	1273_g	*	*	*	4709_g	*
2	2	1	*	*	1282_g	1760_g	*	*	*	*
2	2	1	*	*	1286_g	*	*	1266_g	*	*
2	2	1	*	*	1315_g	*	*	1296_g	*	*
2	2	1	*	*	1316_g	*	*	*	4753_g	*
2	2	1	*	*	1332_g	*	1378_g	*	*	*
2	2	1	*	*	1343_g	*	1389_g	*	*	*
2	2	1	*	*	136_g	*	*	129_g	*	*
2	2	1	*	*	1446_g	*	1492_g	*	*	*
2	2	1	*	*	1450_g	*	*	*	4097_g	*
2	2	1	*	*	1483_g	*	1532_g	*	*	*
2	2	1	*	*	1492_g	*	*	1468_g	*	*
2	2	1	*	*	1493_g	2096_g	*	*	*	*
2	2	1	*	*	1497_g	*	*	1473_g	*	*
2	2	1	*	*	1511_g	*	1558_g	*	*	*
2	2	1	*	*	1519_g	*	*	1495_g	*	*
2	2	1	*	*	1563_g	*	*	*	2712_g	*
2	2	1	*	*	1564_g	*	*	*	2711_g	*
2	2	1	*	*	1648_g	*	*	*	2632_g	*
2	2	1	*	*	1662_g	*	*	1635_g	*	*
2	2	1	*	*	1673_g	*	1730_g	*	*	*
2	2	1	*	*	1686_g	1490_g	*	*	*	*
2	2	1	*	*	1687_g	1489_g	*	*	*	*
2	2	1	*	*	1693_g	1483_g	*	*	*	*
2	2	1	*	*	172_g	*	*	*	4366_g	*
2	2	1	*	*	1742_g	*	1785_g	*	*	*
2	2	1	*	*	1837_g	*	1879_g	*	*	*
2	2	1	*	*	1838_g	*	*	1806_g	*	*
2	2	1	*	*	1859_g	*	*	1824_g	*	*
2	2	1	*	*	1866_g	*	1908_g	*	*	*
2	2	1	*	*	1888_g	4327_g	*	*	*	*
2	2	1	*	*	1894_g	2568_g	*	*	*	*
2	2	1	*	*	1896_g	*	1932_g	*	*	*
2	2	1	*	*	1910_g	*	1945_g	*	*	*
2	2	1	*	*	1924_g	*	*	1886_g	*	*
2	2	1	*	*	1963_g	*	*	*	1027_g	*
2	2	1	*	*	1980_g	*	*	*	1040_g	*
2	2	1	*	*	2001_g	*	*	1960_g	*	*
2	2	1	*	*	202_g	*	216_g	*	*	*
2	2	1	*	*	2082_g	206_g	*	*	*	*
2	2	1	*	*	2124_g	*	*	2081_g	*	*
2	2	1	*	*	2125_g	*	*	*	1178_g	*
2	2	1	*	*	2217_g	*	*	2173_g	*	*
